3.914422622663157325e-01 7.950441797925470455e-01 9.313589814558538293e-01 1.150753768844221092e+00 1.296395705521472319e+00 1.578274760383386655e+00 1.873239436619718257e+00 1.806259314456035714e+00
1.873642343582683223e-01 4.428301172909572259e-01 5.759142255408769007e-01 8.947704081632652517e-01 7.856363239467365478e-01 1.004416094210009769e+00 1.290006531678641322e+00 1.203691496374423187e+00
4.177784554395060079e-02 1.483190507580751383e-01 2.332693159994090604e-01 3.185945519147256322e-01 3.574083908656399133e-01 4.057917888563049580e-01 4.662542182227221721e-01 5.885093167701863637e-01
